NODE_ID,CYME_X,CYME_Y,LAT,LONG
'258840272',278222.38,-243939.94,35.28161175,-80.91430986
'260745472',278641.13,-244097.81,35.28026235,-80.90962098
'263761824',278488.32,-245026.01,35.27232856,-80.91133205
'263515156',279198.16,-243844.96,35.28242359,-80.90338373
'264254814',278555.21,-244346.31,35.2781383,-80.91058306
'258840112',279876.65,-244373.27,35.27790786,-80.89578646
'258840472',278290.6,-244769.4,35.27452194,-80.91354598
'258851466',279243.77,-243847.1,35.2824053,-80.90287302
'263565086',277461.57,-244953.32,35.27294988,-80.9228289
'258851202',278669.94,-244597.19,35.2759939,-80.90929839
'258839840',279599.19,-243952.37,35.2815055,-80.89889327
'258839926',279023.45,-243737.55,35.28334167,-80.90534002
'259121515',278735.37,-245085.37,35.27182118,-80.90856575
'259005026',277999.97,-245128.92,35.27144894,-80.91680026
'264316522',277653.21,-245674.45,35.26678602,-80.92068305
'259357189',277848.57,-244196.86,35.27941572,-80.91849554
'259172460',279324.08,-244179.73,35.27956214,-80.90197377
'460932291',277925.23,-244184.52,35.2795212,-80.91763715
'260972105',279462.29,-244421.15,35.2774986,-80.90042618
'258851170',278689.77,-244363.68,35.27798983,-80.90907635
'258850735',279080.73,-245576.48,35.26762342,-80.90469864
'288683093',277870.4,-244192.62,35.27945196,-80.9182511
'258850734',279034.38,-245585.29,35.26754812,-80.90521763
'263515075',278464.34,-244211.52,35.27929042,-80.91160056
'258851417',279205.9,-244616.87,35.27582569,-80.90329707
'258839931',279023.62,-243743.83,35.283288,-80.90533812
'258840127',279754.51,-244295.47,35.27857285,-80.8971541
'258840195',279134.48,-244031.64,35.28082794,-80.90409678
'264494246',277438.77,-244358.3,35.27803581,-80.9230842
'258840435',278203.82,-244428.7,35.27743407,-80.91451769
'258840047',279861.15,-244462.15,35.27714816,-80.89596002
'259172465',279294.81,-244174.46,35.27960719,-80.90230151
'258840452',278308.01,-244689.38,35.27520591,-80.91335104
'263515165',279114.82,-243806.29,35.28275412,-80.90431692
'258850715',278831.39,-245621.04,35.26724255,-80.90749058
'260745457',278574.11,-244202.39,35.27936845,-80.91037143
'258840526',277435.55,-244364.72,35.27798094,-80.92312026
'264341151',278975.29,-245643.12,35.26705382,-80.90587928
'258850760',278976.43,-245590.96,35.26749965,-80.90586652
'258851437',279291.77,-244350.63,35.27810137,-80.90233555
'261002770',277734.48,-245720.46,35.26639275,-80.91977304
'260745392',278883.38,-245683.96,35.26670474,-80.90690843
'258840329',277922.42,-243983.78,35.28123702,-80.91766862
'258850523',278321.53,-244988.22,35.27265157,-80.91319965
'258850989',278338.73,-245144.02,35.27131987,-80.91300706
'460932526',278187.96,-244312.84,35.27842438,-80.91469528
'260745412',278089.03,-244347.99,35.27812394,-80.91580303
'258850982',278312.66,-245089.81,35.27178323,-80.91329897
'258850518',278338.64,-244974.4,35.2727697,-80.91300806
'258840062',279975.51,-244564.55,35.27627289,-80.89467949
'258850564',278439.17,-245058.93,35.27204718,-80.9118824
'261002751',277675.86,-245757.19,35.2660788,-80.92042943
'258851039',278194.91,-244458.69,35.27717773,-80.91461746
'466987549',278125.76,-244450.47,35.27724799,-80.91539175
'466987565',278114.09,-244453.74,35.27722004,-80.91552242
'258840277',278180.92,-243945.93,35.28156055,-80.91477411
'258840302',278049.8,-243959.51,35.28144447,-80.9162423
'460932564',278215.24,-244488.54,35.27692259,-80.91438981
'258850596',278582.29,-244991.08,35.27262713,-80.91027983
'258840462',278303.02,-244755.36,35.27464194,-80.91340691
'258851471',279113.3,-243806.36,35.28275352,-80.90433394
'258840457',278320.86,-244728.21,35.27487401,-80.91320715
'260784260',278004.64,-245661.12,35.26689996,-80.91674797
'258840425',278209.98,-244371.2,35.27792555,-80.91444871
'258851278',278726.64,-244764.06,35.27456758,-80.9086635
'261137364',278868.33,-244226.67,35.27916092,-80.90707695
'259371848',278942.37,-244182.49,35.27953855,-80.9062479
'258850591',278568.08,-245013.36,35.27243669,-80.91043895
'258850544',278353.89,-245054.34,35.27208641,-80.9128373
'261031178',279405.01,-244609.58,35.275888,-80.90106757
'260745494',279158.76,-243804.39,35.28277036,-80.90382491
'258839876',279208.42,-243721.18,35.2834816,-80.90326885
'258840252',278402.14,-243923.8,35.2817497,-80.91229703
'263514994',278896.45,-245693.31,35.26662482,-80.90676208
'258850745',278978.07,-245601.98,35.26740546,-80.90584815
'261002726',277696.88,-245648.92,35.26700424,-80.92019406
'263511664',279024.43,-243681.26,35.28382281,-80.90532905
'260784265',278012.29,-245694.65,35.26661336,-80.91666231
'261124294',277739.92,-244455.59,35.27720423,-80.91971213
'261123020',277426.73,-244552.7,35.27637418,-80.92321902
'260745322',278697.43,-244947.78,35.27299723,-80.90899057
'258850628',278441.4,-245084.15,35.27183161,-80.91185743
'258851034',278365.28,-244676.97,35.27531198,-80.91270977
'259357188',277858.14,-244195.03,35.27943136,-80.91838838
'259005036',278069.41,-245113.77,35.27157844,-80.91602272
'258851145',278385.15,-244385.64,35.27780213,-80.91248728
'258850775',278960.36,-245534.94,35.26797849,-80.90604646
'260972085',279496.25,-244372.8,35.27791188,-80.90004592
'258839901',279029.63,-243582.31,35.28466859,-80.90527082
'263514886',278786.39,-245627.57,35.26718673,-80.90799446
'258851447',279417.12,-244170.99,35.27963685,-80.90093197
'263701630',279406.67,-244182.29,35.27954026,-80.90104898
'258850680',278598.21,-245624.41,35.26721374,-80.91010157
'258840037',279823.36,-244427.39,35.27744527,-80.89638316
'258850999',278353.56,-245174.02,35.27106345,-80.912841
'260784285',277890.67,-245634.62,35.26712647,-80.91802413
'264254787',278467.23,-244969.13,35.27281475,-80.9115682
'258850720',278877.24,-245612.67,35.26731409,-80.90697718
'258839847',279610.57,-243959.6,35.2814437,-80.89876584
'259005087',277522.82,-245023.35,35.2723513,-80.92214307
'259005041',278117.45,-245087.74,35.27180093,-80.9154848
'263514895',278877.59,-245614.15,35.26730144,-80.90697326
'263511718',279029.85,-244010.46,35.28100898,-80.90526836
'259005099',277461.14,-244933.29,35.27312109,-80.92283372
'258850581',278486.81,-245026.25,35.27232651,-80.91134895
'258839973',279178.89,-243886.21,35.282071,-80.90359951
'258850924',278892.65,-245662.38,35.26688919,-80.90680463
'263730570',277794.37,-245663.86,35.26687654,-80.91910243
'258840210',278980.15,-244000.51,35.28109402,-80.90582486
'259005077',277778.18,-245101.75,35.27168118,-80.91928372
'261124309',277728.7,-244268.06,35.27880714,-80.91983776
'263697815',279273.13,-244065.98,35.28053442,-80.90254427
'258840365',277920.6,-244247.45,35.2789833,-80.91768899
'260972100',279348.73,-244686.13,35.27523369,-80.90169775
'258850912',278881.67,-245631.44,35.26715365,-80.90692758
'263565077',277817.55,-245542.22,35.26791626,-80.91884288
'258840467',278324.3,-244839.78,35.27392036,-80.91316863
'258851372',279241.33,-244164.34,35.27969369,-80.90290035
'258840388',278217.97,-243970.67,35.28134908,-80.91435924
'258850730',278972.84,-245595.68,35.26745931,-80.90590672
'264285922',277680.04,-245520.88,35.26809866,-80.92038262
'258850660',278433.95,-245590.13,35.26750675,-80.91194085
'263815483',277844.66,-245537.54,35.26795626,-80.91853932
'258839891',279097.2,-243643.73,35.2841436,-80.90451422
'258850690',278636.18,-245659.39,35.26691475,-80.90967641
'258851190',278734.85,-244438.89,35.27734697,-80.90857157
'259005021',277958.9,-245175.27,35.27105276,-80.91726014
'258840100',279914.28,-244450.01,35.27725192,-80.8953651
'263996173',277636.99,-245016.77,35.27240754,-80.92086467
'261124288',277706.21,-244504.25,35.27678831,-80.92008959
'258840413',278189.46,-244313.04,35.27842267,-80.91467848
'258840356',277923.8,-244184.02,35.27952547,-80.91765316
'258850685',278618.16,-245660.98,35.26690116,-80.90987819
'259005065',277954.69,-245072.72,35.27192931,-80.91730728
'258851333',279202.86,-244184.24,35.27952359,-80.90333111
'261002721',277741.07,-245585.76,35.2675441,-80.91969925
'258851427',279201.12,-244710.02,35.27502949,-80.90335059
'258851207',278672.75,-244616.55,35.27582842,-80.90926692
'263973872',277889.12,-245096.16,35.27172896,-80.91804149
'258840408',278185.68,-244257.51,35.27889732,-80.91472081
'258851079',278410.12,-243960.51,35.28143592,-80.91220768
'263511709',279077.67,-244019.84,35.2809288,-80.9047329
'258840551',277729.53,-244167.86,35.2796636,-80.91982847
'260874526',278286.4,-243682.41,35.28381298,-80.91359301
'261124289',277610.23,-244629.95,35.27571389,-80.92116431
'258851318',279039.16,-243957.51,35.28146157,-80.90516411
'264516154',279531.91,-244123.6,35.28004191,-80.89964663
