NODE_ID,CYME_X,CYME_Y,LAT,LONG
'260761203',291840.26,-251387.72,35.21245037,-80.76567995
'617632386',291786.42,-251484.46,35.21159476,-80.76628139
'258904137',292125.15,-251132,35.21471206,-80.76249748
'264003739',291855.75,-251213.98,35.213987,-80.76550692
'260761293',291269.86,-250961.48,35.21622021,-80.77205182
'260761208',291842.99,-251369.34,35.21261293,-80.76564946
'260761101',291935.08,-251455.07,35.2118547,-80.76462073
'263533070',291853.2,-251020.89,35.21569476,-80.7655354
'258904558',291454.77,-251443.38,35.21195809,-80.76998621
'258908081',290609.31,-251837.37,35.20847349,-80.77943074
'258907928',290477.53,-251660.74,35.21003567,-80.78090284
'258904553',291546.87,-251511.58,35.2113549,-80.76895738
'261180496',289077.12,-251335.26,35.21291435,-80.79654664
'260761253',291791.49,-251267.42,35.21351435,-80.76622476
'258896301',289154.76,-251575.78,35.21078709,-80.79567934
'263857511',290755.04,-250630.43,35.21914814,-80.77780281
'258908086',290469.79,-251811.84,35.20869929,-80.7809893
'260761248',291772.28,-251270.73,35.21348508,-80.76643935
'258908007',290980.02,-252249.74,35.20482633,-80.77528959
'258903910',291784.03,-251190.49,35.21419475,-80.76630809
'260761233',291820.29,-251306.29,35.21317057,-80.76590303
'258908290',289965.79,-252002.8,35.20701036,-80.78661942
'258908440',289587.79,-251850.43,35.20835798,-80.79084201
'264381917',290929.35,-250979.97,35.21605667,-80.77585561
'258904176',292257.11,-251158.77,35.2144753,-80.76102337
'263533025',292107.63,-250762.9,35.21797653,-80.7626932
'258908275',290051.95,-251934.49,35.20761452,-80.78565694
'258907742',290779.69,-251185.86,35.2142357,-80.77752745
'258896415',289919.06,-251695.71,35.20972639,-80.78714144
'258896618',290542.12,-251043.2,35.21549744,-80.78018131
'258908469',289105.97,-251430.89,35.21206856,-80.79622436
'258896454',290255.44,-251732.22,35.20940348,-80.78338378
'258904508',291754.47,-251514,35.2113335,-80.7666383
'258908230',290162.5,-251982.03,35.20719406,-80.784422
'258896288',288947.54,-251447.65,35.21192033,-80.79799417
'258907876',290597.95,-250920.6,35.21658177,-80.77955764
'258904563',291568.5,-251182.36,35.21426666,-80.76871575
'699645905',291579.37,-251267.01,35.21351798,-80.76859432
'258907794',290783.64,-251066.44,35.2152919,-80.77748332
'699622944',291834.32,-251207.66,35.21404289,-80.76574631
'260760193',290634.92,-251483.81,35.21160051,-80.77914465
'258903955',292007.85,-251211.85,35.21400584,-80.76380783
'258896296',289050.55,-251511.36,35.21135685,-80.79684345
'263682007',292088.25,-250835.73,35.21733239,-80.76290969
'258908325',289945.81,-251827.58,35.20856008,-80.78684262
'261282305',289104.97,-251384.81,35.21247611,-80.79623553
'260761258',291794.29,-251235.88,35.2137933,-80.76619348
'258908225',290200.95,-251978.43,35.2072259,-80.78399248
