[GENERAL]
DATE=March 18, 2015 at 10:28:30
CYME_VERSION=5.04
CYMDIST_REVISION=02

[SI]

[CONCENTRIC NEUTRAL CABLE]
FORMAT_CONCENTRICNEUTRALCABLE=ID,R1,R0,X1,X0,B1,B0,Amps,Amps_1,Amps_2,Amps_3,Amps_4,WithstandRating,NumberOfPhases,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,PhaseCondID,NeutralCondID,NeutralWires,InsulationType,InsulationDielectricConst,InsulationDiameter,Dab,Dbc,Dac,RatedLevel,ContinuousTemperatureRating,SCCurrentTemperatureRating,PositiveSequenceShuntConductance,ZeroSequenceShuntConductance,LockImpedance,Comments
151BC72A,1,15.000000,12.470000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,15.000000,15.000000,15.000000,15.000000,0.000000,,,,,,0,0,,0
15CSP13A,1,15.000000,22.860000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,15.000000,15.000000,15.000000,15.000000,0.000000,,,,,,0,0,,0
15CSP19A?,1,15.000000,33.000000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,15.000000,15.000000,15.000000,15.000000,0.000000,,,,,,0,0,,0
15CSP72A,1,15.000000,12.470000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,15.000000,15.000000,15.000000,15.000000,0.000000,,,,,,0,0,,0
15CV13A,1,15.000000,22.860000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,15.000000,15.000000,15.000000,15.000000,0.000000,,,,,,0,0,,0
15CV72A,1,15.000000,12.470000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,15.000000,15.000000,15.000000,15.000000,0.000000,,,,,,0,0,,0
167_23/12KV,1,167.000000,22.860000,12.470000,5.000000,5.000000,8.000000,20.000000,30.000000,2.500000,2.500000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,167.000000,167.000000,167.000000,167.000000,0.000000,,,,,,0,0,,0
167_35/23KV,1,167.000000,33.000000,22.860000,5.000000,5.000000,8.000000,20.000000,30.000000,2.500000,2.500000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,167.000000,167.000000,167.000000,167.000000,0.000000,,,,,,0,0,,0
167CV13-24,1,167.000000,22.860000,4.160000,5.000000,5.000000,8.000000,20.000000,30.000000,2.500000,2.500000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,167.000000,167.000000,167.000000,167.000000,0.000000,,,,,,0,0,,0
167CV13-72,1,167.000000,22.860000,12.470000,5.000000,5.000000,8.000000,20.000000,30.000000,2.500000,2.500000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,167.000000,167.000000,167.000000,167.000000,0.000000,,,,,,0,0,,0
167CV13A,1,167.000000,22.860000,0.240000,5.000000,5.000000,8.000000,20.000000,30.000000,2.500000,2.500000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,167.000000,167.000000,167.000000,167.000000,0.000000,,,,,,0,0,,0
167CV13C,1,167.000000,22.860000,0.280000,5.000000,5.000000,8.000000,20.000000,30.000000,2.500000,2.500000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,167.000000,167.000000,167.000000,167.000000,0.000000,,,,,,0,0,,0
167CV13D,1,167.000000,22.860000,0.480000,5.000000,5.000000,8.000000,20.000000,30.000000,2.500000,2.500000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,167.000000,167.000000,167.000000,167.000000,0.000000,,,,,,0,0,,0
167CV19-13?,1,167.000000,35.000000,22.860000,5.000000,5.000000,8.000000,20.000000,30.000000,2.500000,2.500000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,167.000000,167.000000,167.000000,167.000000,0.000000,,,,,,0,0,,0
167CV19A?,1,167.000000,33.000000,0.240000,5.000000,5.000000,8.000000,20.000000,30.000000,2.500000,2.500000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,167.000000,167.000000,167.000000,167.000000,0.000000,,,,,,0,0,,0
167CV72A,1,167.000000,12.470000,0.240000,5.000000,5.000000,8.000000,20.000000,30.000000,2.500000,2.500000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,167.000000,167.000000,167.000000,167.000000,0.000000,,,,,,0,0,,0
167CV72D,1,167.000000,12.470000,0.480000,5.000000,5.000000,8.000000,20.000000,30.000000,2.500000,2.500000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,167.000000,167.000000,167.000000,167.000000,0.000000,,,,,,0,0,,0
167CV-DV-A,1,167.000000,12.470000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,2.500000,2.500000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,167.000000,167.000000,167.000000,167.000000,0.000000,,,,,,0,0,,0
167LP13A,1,167.000000,22.860000,0.240000,5.000000,5.000000,8.000000,20.000000,30.000000,2.500000,2.500000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,167.000000,167.000000,167.000000,167.000000,0.000000,,,,,,0,0,,0
167LP72/13A,1,167.000000,12.470000,0.240000,5.000000,5.000000,8.000000,20.000000,30.000000,2.500000,2.500000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,167.000000,167.000000,167.000000,167.000000,0.000000,,,,,,0,0,,0
167PM13A,1,167.000000,22.860000,0.240000,5.000000,5.000000,8.000000,20.000000,30.000000,2.500000,2.500000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,167.000000,167.000000,167.000000,167.000000,0.000000,,,,,,0,0,,0
167PM72A,1,167.000000,12.470000,0.240000,5.000000,5.000000,8.000000,20.000000,30.000000,2.500000,2.500000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,167.000000,167.000000,167.000000,167.000000,0.000000,,,,,,0,0,,0
225RF12B,1,75.000000,12.470000,0.210000,4.500000,4.500000,8.000000,20.000000,30.000000,4.000000,4.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,75.000000,75.000000,75.000000,75.000000,0.000000,,,,,,0,0,,0
225RF12C,1,75.000000,12.470000,0.480000,4.500000,4.500000,8.000000,20.000000,30.000000,4.000000,4.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,75.000000,75.000000,75.000000,75.000000,0.000000,,,,,,0,0,,0
225RF23B,1,75.000000,22.860000,0.210000,4.500000,4.500000,8.000000,20.000000,30.000000,4.000000,4.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,75.000000,75.000000,75.000000,75.000000,0.000000,,,,,,0,0,,0
225RF23C,1,75.000000,22.860000,0.480000,4.500000,4.500000,8.000000,20.000000,30.000000,4.000000,4.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,75.000000,75.000000,75.000000,75.000000,0.000000,,,,,,0,0,,0
25/13_10MVA,1,1000.000000,26.400000,12.470000,6.000000,6.000000,8.000000,20.000000,30.000000,30.000000,30.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,1,6,0.083333,0.083333,5.000000,5.000000,1,1000.000000,1000.000000,1000.000000,1000.000000,0.000000,,,,,,0,0,,0
250_23/12KV,1,250.000000,22.860000,12.470000,5.750000,5.750000,8.000000,20.000000,30.000000,3.600000,3.600000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,250.000000,250.000000,250.000000,250.000000,0.000000,,,,,,0,0,,0
2500RF23C,1,833.330000,22.860000,0.480000,6.500000,6.500000,8.000000,20.000000,30.000000,9.000000,9.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,833.330000,833.330000,833.330000,833.330000,0.000000,,,,,,0,0,,0
2500RFS23C,1,833.330000,22.860000,0.480000,6.500000,6.500000,8.000000,20.000000,30.000000,9.000000,9.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,833.330000,833.330000,833.330000,833.330000,0.000000,,,,,,0,0,,0
2500VT12/23C,1,833.330000,25.000000,0.480000,6.500000,6.500000,8.000000,20.000000,30.000000,9.000000,9.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,833.330000,833.330000,833.330000,833.330000,0.000000,,,,,,0,0,,0
2500VT23C?,1,833.330000,25.000000,0.480000,6.500000,6.500000,8.000000,20.000000,30.000000,9.000000,9.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,833.330000,833.330000,833.330000,833.330000,0.000000,,,,,,0,0,,0
250CV13-24,1,250.000000,22.860000,4.160000,5.750000,5.750000,8.000000,20.000000,30.000000,3.600000,3.600000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,250.000000,250.000000,250.000000,250.000000,0.000000,,,,,,0,0,,0
250CV13-72,1,250.000000,22.860000,12.470000,5.750000,5.750000,8.000000,20.000000,30.000000,3.600000,3.600000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,250.000000,250.000000,250.000000,250.000000,0.000000,,,,,,0,0,,0
250CV13A,1,250.000000,22.860000,0.240000,5.750000,5.750000,8.000000,20.000000,30.000000,3.600000,3.600000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,250.000000,250.000000,250.000000,250.000000,0.000000,,,,,,0,0,,0
250CV13C,1,250.000000,22.860000,0.280000,5.750000,5.750000,8.000000,20.000000,30.000000,3.600000,3.600000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,250.000000,250.000000,250.000000,250.000000,0.000000,,,,,,0,0,,0
250CV13D,1,250.000000,22.860000,0.480000,5.750000,5.750000,8.000000,20.000000,30.000000,3.600000,3.600000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,250.000000,250.000000,250.000000,250.000000,0.000000,,,,,,0,0,,0
250CV72A,1,250.000000,12.470000,0.240000,5.750000,5.750000,8.000000,20.000000,30.000000,3.600000,3.600000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,250.000000,250.000000,250.000000,250.000000,0.000000,,,,,,0,0,,0
250LP13A,1,250.000000,22.860000,0.240000,5.750000,5.750000,8.000000,20.000000,30.000000,3.600000,3.600000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,250.000000,250.000000,250.000000,250.000000,0.000000,,,,,,0,0,,0
250LP72/13A,1,250.000000,12.470000,0.240000,5.750000,5.750000,8.000000,20.000000,30.000000,3.600000,3.600000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,250.000000,250.000000,250.000000,250.000000,0.000000,,,,,,0,0,,0
251BC13A,1,25.000000,22.860000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,25.000000,25.000000,25.000000,25.000000,0.000000,,,,,,0,0,,0
251BC19A?,1,25.000000,33.000000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,25.000000,25.000000,25.000000,25.000000,0.000000,,,,,,0,0,,0
251BC72A,1,25.000000,12.470000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,25.000000,25.000000,25.000000,25.000000,0.000000,,,,,,0,0,,0
251BC-DV-A,1,25.000000,12.470000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,25.000000,25.000000,25.000000,25.000000,0.000000,,,,,,0,0,,0
25CSP13A,1,25.000000,22.860000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,25.000000,25.000000,25.000000,25.000000,0.000000,,,,,,0,0,,0
25CSP19A?,1,25.000000,33.000000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,25.000000,25.000000,25.000000,25.000000,0.000000,,,,,,0,0,,0
25CSP72A,1,25.000000,12.470000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,25.000000,25.000000,25.000000,25.000000,0.000000,,,,,,0,0,,0
25CSPDV-A,1,25.000000,12.470000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,25.000000,25.000000,25.000000,25.000000,0.000000,,,,,,0,0,,0
25CV13-24,1,25.000000,22.860000,4.160000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,25.000000,25.000000,25.000000,25.000000,0.000000,,,,,,0,0,,0
25CV13A,1,25.000000,22.860000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,25.000000,25.000000,25.000000,25.000000,0.000000,,,,,,0,0,,0
25CV13C,1,25.000000,22.860000,0.280000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,25.000000,25.000000,25.000000,25.000000,0.000000,,,,,,0,0,,0
25CV13D,1,25.000000,22.860000,0.480000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,25.000000,25.000000,25.000000,25.000000,0.000000,,,,,,0,0,,0
25CV72A,1,25.000000,12.470000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,25.000000,25.000000,25.000000,25.000000,0.000000,,,,,,0,0,,0
25CV72D,1,25.000000,12.470000,0.480000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,25.000000,25.000000,25.000000,25.000000,0.000000,,,,,,0,0,,0
25LP13A,1,25.000000,22.860000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,25.000000,25.000000,25.000000,25.000000,0.000000,,,,,,0,0,,0
25LP72/13A,1,25.000000,12.470000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,25.000000,25.000000,25.000000,25.000000,0.000000,,,,,,0,0,,0
25PM13A,1,25.000000,22.860000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,25.000000,25.000000,25.000000,25.000000,0.000000,,,,,,0,0,,0
25PM72A,1,25.000000,12.470000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.100000,1.100000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,25.000000,25.000000,25.000000,25.000000,0.000000,,,,,,0,0,,0
300012/23,1,333.330000,12.470000,22.860000,5.530000,5.530000,8.000000,20.000000,30.000000,10.000000,10.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,333.330000,333.330000,333.330000,333.330000,0.000000,,,,,,0,0,,0
30007.2-13.2,1,333.330000,12.470000,22.860000,5.600000,5.600000,8.000000,20.000000,30.000000,10.000000,10.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,333.330000,333.330000,333.330000,333.330000,0.000000,,,,,,0,0,,0
3000VT12/23C,1,1000.000000,12.470000,0.480000,6.500000,6.500000,8.000000,20.000000,30.000000,10.000000,10.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,1000.000000,1000.000000,1000.000000,1000.000000,0.000000,,,,,,0,0,,0
300LF12B,1,100.000000,12.470000,0.210000,4.500000,4.500000,8.000000,20.000000,30.000000,4.000000,4.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,100.000000,100.000000,100.000000,100.000000,0.000000,,,,,,0,0,,0
300LF12C,1,100.000000,12.470000,0.480000,4.500000,4.500000,8.000000,20.000000,30.000000,4.000000,4.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,100.000000,100.000000,100.000000,100.000000,0.000000,,,,,,0,0,,0
300LF23B,1,100.000000,22.860000,0.210000,4.500000,4.500000,8.000000,20.000000,30.000000,4.000000,4.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,100.000000,100.000000,100.000000,100.000000,0.000000,,,,,,0,0,,0
300LF23C,1,100.000000,22.860000,0.480000,4.500000,4.500000,8.000000,20.000000,30.000000,4.000000,4.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,100.000000,100.000000,100.000000,100.000000,0.000000,,,,,,0,0,,0
300RF12B,1,100.000000,12.470000,0.210000,4.500000,4.500000,8.000000,20.000000,30.000000,4.000000,4.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,100.000000,100.000000,100.000000,100.000000,0.000000,,,,,,0,0,,0
300RF12C,1,100.000000,12.470000,0.480000,4.500000,4.500000,8.000000,20.000000,30.000000,4.000000,4.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,100.000000,100.000000,100.000000,100.000000,0.000000,,,,,,0,0,,0
300RF23B,1,100.000000,22.860000,0.210000,4.500000,4.500000,8.000000,20.000000,30.000000,4.000000,4.000000,30.000000,30.000000,30.000000,D_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,100.000000,100.000000,100.000000,100.000000,0.000000,,,,,,0,1,,0
300RF23C,1,100.000000,22.860000,0.480000,4.500000,4.500000,8.000000,20.000000,30.000000,4.000000,4.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,100.000000,100.000000,100.000000,100.000000,0.000000,,,,,,0,0,,0
300VT12B?,1,100.000000,12.470000,0.210000,4.500000,4.500000,8.000000,20.000000,30.000000,4.000000,4.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,100.000000,100.000000,100.000000,100.000000,0.000000,,,,,,0,0,,0
300VT12C?,1,100.000000,12.470000,0.480000,4.500000,4.500000,8.000000,20.000000,30.000000,4.000000,4.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,100.000000,100.000000,100.000000,100.000000,0.000000,,,,,,0,0,,0
300VT23B?,1,100.000000,22.860000,0.210000,4.500000,4.500000,8.000000,20.000000,30.000000,4.000000,4.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,100.000000,100.000000,100.000000,100.000000,0.000000,,,,,,0,0,,0
300VT23C?,1,100.000000,22.860000,0.480000,4.500000,4.500000,8.000000,20.000000,30.000000,4.000000,4.000000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,100.000000,100.000000,100.000000,100.000000,0.000000,,,,,,0,0,,0
31BC13A,1,3.000000,22.860000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,0.300000,0.300000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,0,0,,0
31BC72A,1,3.000000,12.470000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,0.300000,0.300000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,3.000000,3.000000,3.000000,3.000000,0.000000,,,,,,0,0,,0
333_23/12KV,1,333.000000,22.860000,12.470000,5.750000,5.750000,8.000000,20.000000,30.000000,4.700000,4.700000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,333.000000,333.000000,333.000000,333.000000,0.000000,,,,,,0,0,,0
333_23/4KV,1,333.000000,22.860000,4.160000,5.750000,5.750000,8.000000,20.000000,30.000000,4.700000,4.700000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,333.000000,333.000000,333.000000,333.000000,0.000000,,,,,,0,0,,0
333CV13-24,1,333.000000,22.860000,4.160000,5.750000,5.750000,8.000000,20.000000,30.000000,4.700000,4.700000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,333.000000,333.000000,333.000000,333.000000,0.000000,,,,,,0,0,,0
333CV13-72,1,333.000000,22.860000,12.470000,5.750000,5.750000,8.000000,20.000000,30.000000,4.700000,4.700000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,333.000000,333.000000,333.000000,333.000000,0.000000,,,,,,0,0,,0
333CV13A,1,333.000000,22.860000,0.240000,5.750000,5.750000,8.000000,20.000000,30.000000,4.700000,4.700000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,333.000000,333.000000,333.000000,333.000000,0.000000,,,,,,0,0,,0
333CV13C,1,333.000000,22.860000,0.280000,5.750000,5.750000,8.000000,20.000000,30.000000,4.700000,4.700000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,333.000000,333.000000,333.000000,333.000000,0.000000,,,,,,0,0,,0
333CV13D,1,333.000000,22.860000,0.480000,5.750000,5.750000,8.000000,20.000000,30.000000,4.700000,4.700000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,333.000000,333.000000,333.000000,333.000000,0.000000,,,,,,0,0,,0
333CV72A,1,333.000000,12.470000,0.240000,5.750000,5.750000,8.000000,20.000000,30.000000,4.700000,4.700000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,333.000000,333.000000,333.000000,333.000000,0.000000,,,,,,0,0,,0
37_23/4KV,1,37.000000,22.860000,4.160000,4.500000,4.500000,8.000000,20.000000,30.000000,1.400000,1.400000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,37.000000,37.000000,37.000000,37.000000,0.000000,,,,,,0,0,,0
371BC13A,1,37.000000,22.860001,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.400000,1.400000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,37.000000,37.000000,37.000000,37.000000,0.000000,,,,,,0,0,,0
371BC19A?,1,37.000000,33.000000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.400000,1.400000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,37.000000,37.000000,37.000000,37.000000,0.000000,,,,,,0,0,,0
371BC72A,1,37.000000,12.470000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.400000,1.400000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,37.000000,37.000000,37.000000,37.000000,0.000000,,,,,,0,0,,0
3750_23/12,1,1250.000000,22.860001,0.600000,5.420000,5.420000,8.000000,20.000000,30.000000,5.000000,5.000000,30.000000,30.000000,30.000000,D_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,1250.000000,1250.000000,1250.000000,1250.000000,0.000000,,,,,,0,1,,0
3750_23/12KV,1,1250.000000,22.860001,12.470000,5.420000,5.420000,8.000000,20.000000,30.000000,11.500000,11.500000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,1250.000000,1250.000000,1250.000000,1250.000000,0.000000,,,,,,0,0,,0
3750-23-600,1,1250.000000,22.860001,0.600000,5.420000,5.420000,8.000000,20.000000,30.000000,5.000000,5.000000,30.000000,30.000000,30.000000,D_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,1250.000000,1250.000000,1250.000000,1250.000000,0.000000,,,,,,0,1,,0
37CSP13A,1,37.000000,22.860000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.400000,1.400000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,37.000000,37.000000,37.000000,37.000000,0.000000,,,,,,0,0,,0
37CSP19A?,1,37.000000,33.000000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.400000,1.400000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,37.000000,37.000000,37.000000,37.000000,0.000000,,,,,,0,0,,0
37CSP72A,1,37.000000,12.470000,0.240000,4.500000,4.500000,8.000000,20.000000,30.000000,1.400000,1.400000,30.000000,30.000000,30.000000,Y_Y,0.000000,0.000000,0.000000,0.000000,,,,,,,1,37.000000,37.000000,37.000000,37.000000,0.000000,,,,,,0,0,,0
